month,cwe,degree_sum,in_degree_sum,out_degree_sum,betweenness_sum
2023-10,CWE-704,0.0,0.0,0.0,0.0
2023-10,CWE-74,1.0,1.0,0.0,0.0
2023-10,CWE-754,2.0,2.0,0.0,0.014161220043572988
2023-10,CWE-755,0.0,0.0,0.0,0.0
2023-10,CWE-770,0.0,0.0,0.0,0.0
2023-10,CWE-772,3.0,3.0,0.0,0.027233115468409584
2023-10,CWE-78,0.0,0.0,0.0,0.0
2023-10,CWE-787,2.0,2.0,0.0,0.014161220043572988
2023-10,CWE-79,8.0,2.0,6.0,0.29084967320261434
2023-10,CWE-80,2.0,2.0,0.0,0.027233115468409584
2023-10,CWE-824,0.0,0.0,0.0,0.0
2023-10,CWE-835,9.0,9.0,0.0,0.44934640522875824
2023-10,CWE-843,0.0,0.0,0.0,0.0
2023-10,CWE-908,0.0,0.0,0.0,0.0
2023-10,CWE-93,4.0,4.0,0.0,0.034313725490196074
2023-10,CWE-94,1.0,1.0,0.0,0.0
2023-10,CWE-97,1.0,1.0,0.0,0.0
2023-11,CWE-119,2.0,2.0,0.0,0.005555555555555556
2023-11,CWE-120,10.0,10.0,0.0,0.4976190476190477
2023-11,CWE-122,0.0,0.0,0.0,0.0
2023-11,CWE-125,0.0,0.0,0.0,0.0
2023-11,CWE-1284,0.0,0.0,0.0,0.0
2023-11,CWE-131,0.0,0.0,0.0,0.0
2023-11,CWE-1336,1.0,1.0,0.0,0.0
2023-11,CWE-134,0.0,0.0,0.0,0.0
2023-11,CWE-190,2.0,2.0,0.0,0.005555555555555556
2023-11,CWE-191,0.0,0.0,0.0,0.0
2023-11,CWE-193,0.0,0.0,0.0,0.0
2023-11,CWE-197,0.0,0.0,0.0,0.0
2023-11,CWE-20,13.0,13.0,0.0,0.5295238095238095
2023-11,CWE-203,2.0,2.0,0.0,0.005555555555555556
2023-11,CWE-208,2.0,2.0,0.0,0.005555555555555556
2023-11,CWE-22,3.0,3.0,0.0,0.03190476190476191
2023-11,CWE-248,1.0,1.0,0.0,0.0
2023-11,CWE-252,0.0,0.0,0.0,0.0
2023-11,CWE-295,2.0,2.0,0.0,0.005555555555555556
2023-11,CWE-345,0.0,0.0,0.0,0.0
2023-11,CWE-354,5.0,1.0,5.0,0.16999999999999998
2023-11,CWE-362,1.0,1.0,0.0,0.0
2023-11,CWE-367,1.0,1.0,0.0,0.0
2023-11,CWE-369,0.0,0.0,0.0,0.0
2023-11,CWE-385,2.0,2.0,0.0,0.005555555555555556
2023-11,CWE-400,0.0,0.0,0.0,0.0
2023-11,CWE-401,0.0,0.0,0.0,0.0
2023-11,CWE-415,0.0,0.0,0.0,0.0
2023-11,CWE-416,0.0,0.0,0.0,0.0
2023-11,CWE-444,4.0,4.0,0.0,0.03190476190476191
2023-11,CWE-471,0.0,0.0,0.0,0.0
2023-11,CWE-475,0.0,0.0,0.0,0.0
2023-11,CWE-476,12.0,12.0,0.0,0.5031746031746032
2023-11,CWE-502,13.0,11.0,2.0,0.4976190476190477
2023-11,CWE-59,10.0,10.0,0.0,0.4976190476190477
2023-11,CWE-601,3.0,3.0,0.0,0.03190476190476191
2023-11,CWE-61,3.0,3.0,0.0,0.03190476190476191
2023-11,CWE-617,0.0,0.0,0.0,0.0
2023-11,CWE-662,0.0,0.0,0.0,0.0
2023-11,CWE-665,0.0,0.0,0.0,0.0
2023-11,CWE-667,0.0,0.0,0.0,0.0
2023-11,CWE-668,0.0,0.0,0.0,0.0
2023-11,CWE-670,0.0,0.0,0.0,0.0
2023-11,CWE-674,0.0,0.0,0.0,0.0
2023-11,CWE-681,0.0,0.0,0.0,0.0
2023-11,CWE-682,0.0,0.0,0.0,0.0
2023-11,CWE-697,10.0,10.0,0.0,0.4976190476190477
2023-11,CWE-704,0.0,0.0,0.0,0.0
2023-11,CWE-74,1.0,1.0,0.0,0.0
2023-11,CWE-754,2.0,2.0,0.0,0.005555555555555556
2023-11,CWE-755,0.0,0.0,0.0,0.0
2023-11,CWE-770,0.0,0.0,0.0,0.0
2023-11,CWE-772,4.0,4.0,0.0,0.03190476190476191
2023-11,CWE-78,0.0,0.0,0.0,0.0
2023-11,CWE-787,2.0,2.0,0.0,0.005555555555555556
2023-11,CWE-79,9.0,3.0,6.0,0.2513492063492063
2023-11,CWE-80,3.0,3.0,0.0,0.03190476190476191
2023-11,CWE-824,0.0,0.0,0.0,0.0
2023-11,CWE-835,13.0,13.0,0.0,0.5295238095238095
2023-11,CWE-843,0.0,0.0,0.0,0.0
2023-11,CWE-908,0.0,0.0,0.0,0.0
2023-11,CWE-93,3.0,3.0,0.0,0.03190476190476191
2023-11,CWE-94,1.0,1.0,0.0,0.0
2023-11,CWE-97,1.0,1.0,0.0,0.0
2023-12,CWE-119,4.0,4.0,0.0,0.027829313543599254
2023-12,CWE-120,12.0,12.0,0.0,0.43975468975468973
2023-12,CWE-122,1.0,1.0,0.0,0.0
2023-12,CWE-125,1.0,1.0,0.0,0.0
2023-12,CWE-1284,1.0,1.0,0.0,0.0
2023-12,CWE-131,1.0,1.0,0.0,0.0
2023-12,CWE-1333,7.0,1.0,6.0,0.16998556998556996
2023-12,CWE-1336,3.0,3.0,0.0,0.036229643372500515
2023-12,CWE-134,1.0,1.0,0.0,0.0
2023-12,CWE-190,4.0,4.0,0.0,0.027829313543599254
2023-12,CWE-191,1.0,1.0,0.0,0.0
2023-12,CWE-193,1.0,1.0,0.0,0.0
2023-12,CWE-197,1.0,1.0,0.0,0.0
2023-12,CWE-20,16.0,16.0,0.0,0.4924242424242424
2023-12,CWE-203,3.0,3.0,0.0,0.027829313543599254
2023-12,CWE-208,3.0,3.0,0.0,0.027829313543599254
2023-12,CWE-22,4.0,4.0,0.0,0.05266955266955266
2023-12,CWE-248,1.0,1.0,0.0,0.0
2023-12,CWE-252,1.0,1.0,0.0,0.0
2023-12,CWE-287,3.0,0.0,3.0,0.02674706246134818
2023-12,CWE-295,3.0,3.0,0.0,0.027829313543599254
2023-12,CWE-345,1.0,1.0,0.0,0.0
2023-12,CWE-354,7.0,2.0,6.0,0.1326221397649969
2023-12,CWE-362,1.0,1.0,0.0,0.0
2023-12,CWE-367,2.0,2.0,0.0,0.0
2023-12,CWE-369,1.0,1.0,0.0,0.0
2023-12,CWE-385,3.0,3.0,0.0,0.027829313543599254
2023-12,CWE-400,1.0,1.0,0.0,0.0
2023-12,CWE-401,1.0,1.0,0.0,0.0
2023-12,CWE-415,1.0,1.0,0.0,0.0
2023-12,CWE-416,1.0,1.0,0.0,0.0
2023-12,CWE-444,5.0,5.0,0.0,0.05266955266955266
2023-12,CWE-471,1.0,1.0,0.0,0.0
2023-12,CWE-475,1.0,1.0,0.0,0.0
2023-12,CWE-476,15.0,15.0,0.0,0.467584003298289
2023-12,CWE-502,15.0,13.0,2.0,0.43975468975468973
2023-12,CWE-59,11.0,11.0,0.0,0.43975468975468973
2023-12,CWE-601,4.0,4.0,0.0,0.05266955266955266
2023-12,CWE-61,4.0,4.0,0.0,0.05266955266955266
2023-12,CWE-617,1.0,1.0,0.0,0.0
2023-12,CWE-662,1.0,1.0,0.0,0.0
2023-12,CWE-665,1.0,1.0,0.0,0.0
2023-12,CWE-667,1.0,1.0,0.0,0.0
2023-12,CWE-668,1.0,1.0,0.0,0.0
2023-12,CWE-670,1.0,1.0,0.0,0.0
2023-12,CWE-674,1.0,1.0,0.0,0.0
2023-12,CWE-681,1.0,1.0,0.0,0.0
2023-12,CWE-682,1.0,1.0,0.0,0.0
2023-12,CWE-697,12.0,12.0,0.0,0.43975468975468973
2023-12,CWE-704,1.0,1.0,0.0,0.0
2023-12,CWE-74,3.0,3.0,0.0,0.036229643372500515
2023-12,CWE-754,4.0,4.0,0.0,0.027829313543599254
2023-12,CWE-755,1.0,1.0,0.0,0.0
2023-12,CWE-770,1.0,1.0,0.0,0.0
2023-12,CWE-772,5.0,5.0,0.0,0.05266955266955266
2023-12,CWE-78,1.0,1.0,0.0,0.0
2023-12,CWE-787,4.0,4.0,0.0,0.027829313543599254
2023-12,CWE-79,9.0,4.0,5.0,0.18961038961038962
2023-12,CWE-80,4.0,4.0,0.0,0.05266955266955266
2023-12,CWE-824,1.0,1.0,0.0,0.0
2023-12,CWE-835,16.0,16.0,0.0,0.4924242424242424
2023-12,CWE-843,1.0,1.0,0.0,0.0
2023-12,CWE-908,1.0,1.0,0.0,0.0
2023-12,CWE-93,4.0,4.0,0.0,0.05266955266955266
2023-12,CWE-94,11.0,5.0,6.0,0.20621521335807047
2023-12,CWE-97,3.0,3.0,0.0,0.036229643372500515
2024-01,CWE-119,2.0,2.0,0.0,0.004410256410256411
2024-01,CWE-120,11.0,11.0,0.0,0.33410256410256406
2024-01,CWE-122,0.0,0.0,0.0,0.0
2024-01,CWE-125,0.0,0.0,0.0,0.0
2024-01,CWE-1284,0.0,0.0,0.0,0.0
2024-01,CWE-131,0.0,0.0,0.0,0.0
2024-01,CWE-1336,1.0,1.0,0.0,0.0
2024-01,CWE-134,0.0,0.0,0.0,0.0
2024-01,CWE-190,2.0,2.0,0.0,0.004410256410256411
2024-01,CWE-191,0.0,0.0,0.0,0.0
2024-01,CWE-193,0.0,0.0,0.0,0.0
2024-01,CWE-197,0.0,0.0,0.0,0.0
2024-01,CWE-20,14.0,14.0,0.0,0.349076923076923
2024-01,CWE-200,2.0,2.0,0.0,0.0025641025641025637
2024-01,CWE-203,2.0,2.0,0.0,0.004410256410256411
2024-01,CWE-208,2.0,2.0,0.0,0.004410256410256411
2024-01,CWE-22,4.0,4.0,0.0,0.014974358974358974
2024-01,CWE-248,1.0,1.0,0.0,0.0
2024-01,CWE-252,0.0,0.0,0.0,0.0
2024-01,CWE-295,4.0,4.0,0.0,0.0069743589743589745
2024-01,CWE-345,0.0,0.0,0.0,0.0
2024-01,CWE-354,6.0,1.0,6.0,0.1404102564102564
2024-01,CWE-362,1.0,1.0,0.0,0.0
2024-01,CWE-367,1.0,1.0,0.0,0.0
2024-01,CWE-369,0.0,0.0,0.0,0.0
2024-01,CWE-385,2.0,2.0,0.0,0.004410256410256411
2024-01,CWE-400,2.0,2.0,0.0,0.0025641025641025637
2024-01,CWE-401,0.0,0.0,0.0,0.0
2024-01,CWE-415,0.0,0.0,0.0,0.0
2024-01,CWE-416,0.0,0.0,0.0,0.0
2024-01,CWE-426,1.0,1.0,0.0,0.0
2024-01,CWE-444,4.0,4.0,0.0,0.014974358974358974
2024-01,CWE-471,0.0,0.0,0.0,0.0
2024-01,CWE-475,0.0,0.0,0.0,0.0
2024-01,CWE-476,13.0,13.0,0.0,0.33851282051282044
2024-01,CWE-502,15.0,12.0,3.0,0.3356410256410256
2024-01,CWE-59,11.0,11.0,0.0,0.33410256410256406
2024-01,CWE-601,5.0,5.0,0.0,0.017538461538461537
2024-01,CWE-61,3.0,3.0,0.0,0.014974358974358974
2024-01,CWE-617,0.0,0.0,0.0,0.0
2024-01,CWE-662,0.0,0.0,0.0,0.0
2024-01,CWE-665,0.0,0.0,0.0,0.0
2024-01,CWE-667,0.0,0.0,0.0,0.0
2024-01,CWE-668,0.0,0.0,0.0,0.0
2024-01,CWE-669,2.0,2.0,0.0,0.0025641025641025637
2024-01,CWE-670,0.0,0.0,0.0,0.0
2024-01,CWE-674,0.0,0.0,0.0,0.0
2024-01,CWE-681,0.0,0.0,0.0,0.0
2024-01,CWE-682,0.0,0.0,0.0,0.0
2024-01,CWE-697,11.0,11.0,0.0,0.33410256410256406
2024-01,CWE-704,0.0,0.0,0.0,0.0
2024-01,CWE-74,1.0,1.0,0.0,0.0
2024-01,CWE-754,2.0,2.0,0.0,0.004410256410256411
2024-01,CWE-755,0.0,0.0,0.0,0.0
2024-01,CWE-770,0.0,0.0,0.0,0.0
2024-01,CWE-772,4.0,4.0,0.0,0.014974358974358974
2024-01,CWE-78,0.0,0.0,0.0,0.0
2024-01,CWE-787,2.0,2.0,0.0,0.004410256410256411
2024-01,CWE-79,8.0,3.0,5.0,0.11753846153846156
2024-01,CWE-80,3.0,3.0,0.0,0.014974358974358974
2024-01,CWE-824,0.0,0.0,0.0,0.0
2024-01,CWE-835,14.0,14.0,0.0,0.349076923076923
2024-01,CWE-843,0.0,0.0,0.0,0.0
2024-01,CWE-908,0.0,0.0,0.0,0.0
2024-01,CWE-93,5.0,5.0,0.0,0.017538461538461537
2024-01,CWE-94,1.0,1.0,0.0,0.0
2024-01,CWE-97,1.0,1.0,0.0,0.0
2024-02,CWE-119,2.0,2.0,0.0,0.00358974358974359
2024-02,CWE-120,11.0,11.0,0.0,0.473076923076923
2024-02,CWE-122,0.0,0.0,0.0,0.0
2024-02,CWE-125,0.0,0.0,0.0,0.0
2024-02,CWE-1284,0.0,0.0,0.0,0.0
2024-02,CWE-131,0.0,0.0,0.0,0.0
2024-02,CWE-1336,1.0,1.0,0.0,0.0
2024-02,CWE-134,0.0,0.0,0.0,0.0
2024-02,CWE-190,2.0,2.0,0.0,0.00358974358974359
2024-02,CWE-191,0.0,0.0,0.0,0.0
2024-02,CWE-193,0.0,0.0,0.0,0.0
2024-02,CWE-197,0.0,0.0,0.0,0.0
2024-02,CWE-20,11.0,11.0,0.0,0.473076923076923
2024-02,CWE-200,2.0,2.0,0.0,0.003333333333333333
2024-02,CWE-203,2.0,2.0,0.0,0.00358974358974359
2024-02,CWE-208,2.0,2.0,0.0,0.00358974358974359
2024-02,CWE-248,1.0,1.0,0.0,0.0
2024-02,CWE-252,0.0,0.0,0.0,0.0
2024-02,CWE-295,4.0,4.0,0.0,0.006923076923076923
2024-02,CWE-345,0.0,0.0,0.0,0.0
2024-02,CWE-354,4.0,1.0,4.0,0.11384615384615385
2024-02,CWE-362,1.0,1.0,0.0,0.0
2024-02,CWE-367,1.0,1.0,0.0,0.0
2024-02,CWE-369,0.0,0.0,0.0,0.0
2024-02,CWE-385,2.0,2.0,0.0,0.00358974358974359
2024-02,CWE-400,2.0,2.0,0.0,0.003333333333333333
2024-02,CWE-401,0.0,0.0,0.0,0.0
2024-02,CWE-415,0.0,0.0,0.0,0.0
2024-02,CWE-416,0.0,0.0,0.0,0.0
2024-02,CWE-444,1.0,1.0,0.0,0.0
2024-02,CWE-471,0.0,0.0,0.0,0.0
2024-02,CWE-475,0.0,0.0,0.0,0.0
2024-02,CWE-476,13.0,13.0,0.0,0.47666666666666657
2024-02,CWE-502,14.0,12.0,2.0,0.473076923076923
2024-02,CWE-59,11.0,11.0,0.0,0.473076923076923
2024-02,CWE-601,2.0,2.0,0.0,0.003333333333333333
2024-02,CWE-617,0.0,0.0,0.0,0.0
2024-02,CWE-662,0.0,0.0,0.0,0.0
2024-02,CWE-665,0.0,0.0,0.0,0.0
2024-02,CWE-667,0.0,0.0,0.0,0.0
2024-02,CWE-668,0.0,0.0,0.0,0.0
2024-02,CWE-669,2.0,2.0,0.0,0.003333333333333333
2024-02,CWE-670,0.0,0.0,0.0,0.0
2024-02,CWE-674,0.0,0.0,0.0,0.0
2024-02,CWE-681,0.0,0.0,0.0,0.0
2024-02,CWE-682,0.0,0.0,0.0,0.0
2024-02,CWE-697,11.0,11.0,0.0,0.473076923076923
2024-02,CWE-704,0.0,0.0,0.0,0.0
2024-02,CWE-74,1.0,1.0,0.0,0.0
2024-02,CWE-754,2.0,2.0,0.0,0.00358974358974359
2024-02,CWE-755,0.0,0.0,0.0,0.0
2024-02,CWE-770,1.0,1.0,0.0,0.0
2024-02,CWE-772,1.0,1.0,0.0,0.0
2024-02,CWE-78,0.0,0.0,0.0,0.0
2024-02,CWE-787,2.0,2.0,0.0,0.00358974358974359
2024-02,CWE-79,4.0,0.0,4.0,0.09358974358974362
2024-02,CWE-824,0.0,0.0,0.0,0.0
2024-02,CWE-835,11.0,11.0,0.0,0.473076923076923
2024-02,CWE-843,0.0,0.0,0.0,0.0
2024-02,CWE-908,0.0,0.0,0.0,0.0
2024-02,CWE-93,2.0,2.0,0.0,0.003333333333333333
2024-02,CWE-94,1.0,1.0,0.0,0.0
2024-02,CWE-97,1.0,1.0,0.0,0.0
2024-03,CWE-119,2.0,2.0,0.0,0.00461133069828722
2024-03,CWE-120,11.0,11.0,0.0,0.43972332015810267
2024-03,CWE-122,0.0,0.0,0.0,0.0
2024-03,CWE-125,0.0,0.0,0.0,0.0
2024-03,CWE-1284,0.0,0.0,0.0,0.0
2024-03,CWE-131,0.0,0.0,0.0,0.0
2024-03,CWE-1336,1.0,1.0,0.0,0.0
2024-03,CWE-134,0.0,0.0,0.0,0.0
2024-03,CWE-190,2.0,2.0,0.0,0.00461133069828722
2024-03,CWE-191,0.0,0.0,0.0,0.0
2024-03,CWE-193,0.0,0.0,0.0,0.0
2024-03,CWE-197,0.0,0.0,0.0,0.0
2024-03,CWE-20,11.0,11.0,0.0,0.43972332015810267
2024-03,CWE-200,2.0,2.0,0.0,0.004281949934123846
2024-03,CWE-203,2.0,2.0,0.0,0.00461133069828722
2024-03,CWE-208,2.0,2.0,0.0,0.00461133069828722
2024-03,CWE-248,1.0,1.0,0.0,0.0
2024-03,CWE-252,0.0,0.0,0.0,0.0
2024-03,CWE-295,4.0,4.0,0.0,0.008893280632411066
2024-03,CWE-345,0.0,0.0,0.0,0.0
2024-03,CWE-354,3.0,1.0,3.0,0.06324110671936758
2024-03,CWE-362,1.0,1.0,0.0,0.0
2024-03,CWE-367,1.0,1.0,0.0,0.0
2024-03,CWE-369,0.0,0.0,0.0,0.0
2024-03,CWE-385,2.0,2.0,0.0,0.00461133069828722
2024-03,CWE-400,2.0,2.0,0.0,0.004281949934123846
2024-03,CWE-401,0.0,0.0,0.0,0.0
2024-03,CWE-415,0.0,0.0,0.0,0.0
2024-03,CWE-416,0.0,0.0,0.0,0.0
2024-03,CWE-444,1.0,1.0,0.0,0.0
2024-03,CWE-471,0.0,0.0,0.0,0.0
2024-03,CWE-475,0.0,0.0,0.0,0.0
2024-03,CWE-476,13.0,13.0,0.0,0.4443346508563899
2024-03,CWE-502,14.0,12.0,2.0,0.43972332015810267
2024-03,CWE-59,11.0,11.0,0.0,0.43972332015810267
2024-03,CWE-601,2.0,2.0,0.0,0.004281949934123846
2024-03,CWE-617,0.0,0.0,0.0,0.0
2024-03,CWE-662,0.0,0.0,0.0,0.0
2024-03,CWE-665,0.0,0.0,0.0,0.0
2024-03,CWE-667,0.0,0.0,0.0,0.0
2024-03,CWE-668,0.0,0.0,0.0,0.0
2024-03,CWE-669,2.0,2.0,0.0,0.004281949934123846
2024-03,CWE-670,0.0,0.0,0.0,0.0
2024-03,CWE-674,0.0,0.0,0.0,0.0
2024-03,CWE-681,0.0,0.0,0.0,0.0
2024-03,CWE-682,0.0,0.0,0.0,0.0
2024-03,CWE-697,11.0,11.0,0.0,0.43972332015810267
2024-03,CWE-704,0.0,0.0,0.0,0.0
2024-03,CWE-74,1.0,1.0,0.0,0.0
2024-03,CWE-754,2.0,2.0,0.0,0.00461133069828722
2024-03,CWE-755,0.0,0.0,0.0,0.0
2024-03,CWE-770,0.0,0.0,0.0,0.0
2024-03,CWE-772,1.0,1.0,0.0,0.0
2024-03,CWE-78,0.0,0.0,0.0,0.0
2024-03,CWE-787,2.0,2.0,0.0,0.00461133069828722
2024-03,CWE-79,4.0,0.0,4.0,0.099802371541502
2024-03,CWE-824,0.0,0.0,0.0,0.0
2024-03,CWE-835,11.0,11.0,0.0,0.43972332015810267
2024-03,CWE-843,0.0,0.0,0.0,0.0
2024-03,CWE-908,0.0,0.0,0.0,0.0
2024-03,CWE-93,2.0,2.0,0.0,0.004281949934123846
2024-03,CWE-94,1.0,1.0,0.0,0.0
2024-03,CWE-97,1.0,1.0,0.0,0.0
2024-04,CWE-119,3.0,3.0,0.0,0.018053946053946054
2024-04,CWE-120,10.0,10.0,0.0,0.30992007992007986
2024-04,CWE-122,0.0,0.0,0.0,0.0
2024-04,CWE-125,0.0,0.0,0.0,0.0
2024-04,CWE-1284,0.0,0.0,0.0,0.0
2024-04,CWE-131,0.0,0.0,0.0,0.0
2024-04,CWE-1336,2.0,2.0,0.0,0.008307692307692308
2024-04,CWE-134,0.0,0.0,0.0,0.0
2024-04,CWE-190,3.0,3.0,0.0,0.018053946053946054
2024-04,CWE-191,0.0,0.0,0.0,0.0
2024-04,CWE-193,0.0,0.0,0.0,0.0
2024-04,CWE-197,0.0,0.0,0.0,0.0
2024-04,CWE-20,14.0,14.0,0.0,0.34684315684315675
2024-04,CWE-200,2.0,2.0,0.0,0.0025641025641025637
2024-04,CWE-203,3.0,3.0,0.0,0.018053946053946054
2024-04,CWE-208,3.0,3.0,0.0,0.018053946053946054
2024-04,CWE-22,4.0,4.0,0.0,0.03692307692307691
2024-04,CWE-248,1.0,1.0,0.0,0.0
2024-04,CWE-252,0.0,0.0,0.0,0.0
2024-04,CWE-295,5.0,5.0,0.0,0.02061804861804862
2024-04,CWE-345,0.0,0.0,0.0,0.0
2024-04,CWE-354,5.0,1.0,5.0,0.0897915417915418
2024-04,CWE-362,1.0,1.0,0.0,0.0
2024-04,CWE-367,1.0,1.0,0.0,0.0
2024-04,CWE-369,0.0,0.0,0.0,0.0
2024-04,CWE-385,3.0,3.0,0.0,0.018053946053946054
2024-04,CWE-400,2.0,2.0,0.0,0.0025641025641025637
2024-04,CWE-401,0.0,0.0,0.0,0.0
2024-04,CWE-415,0.0,0.0,0.0,0.0
2024-04,CWE-416,0.0,0.0,0.0,0.0
2024-04,CWE-444,5.0,5.0,0.0,0.03692307692307691
2024-04,CWE-471,0.0,0.0,0.0,0.0
2024-04,CWE-475,0.0,0.0,0.0,0.0
2024-04,CWE-476,13.0,13.0,0.0,0.3279740259740259
2024-04,CWE-502,14.0,11.0,3.0,0.3136123876123876
2024-04,CWE-59,10.0,10.0,0.0,0.30992007992007986
2024-04,CWE-601,6.0,6.0,0.0,0.039487179487179475
2024-04,CWE-61,4.0,4.0,0.0,0.03692307692307691
2024-04,CWE-617,0.0,0.0,0.0,0.0
2024-04,CWE-662,0.0,0.0,0.0,0.0
2024-04,CWE-665,0.0,0.0,0.0,0.0
2024-04,CWE-667,0.0,0.0,0.0,0.0
2024-04,CWE-668,0.0,0.0,0.0,0.0
2024-04,CWE-669,2.0,2.0,0.0,0.0025641025641025637
2024-04,CWE-670,0.0,0.0,0.0,0.0
2024-04,CWE-674,0.0,0.0,0.0,0.0
2024-04,CWE-681,0.0,0.0,0.0,0.0
2024-04,CWE-682,0.0,0.0,0.0,0.0
2024-04,CWE-697,10.0,10.0,0.0,0.30992007992007986
2024-04,CWE-704,0.0,0.0,0.0,0.0
2024-04,CWE-74,2.0,2.0,0.0,0.008307692307692308
2024-04,CWE-754,3.0,3.0,0.0,0.018053946053946054
2024-04,CWE-755,0.0,0.0,0.0,0.0
2024-04,CWE-770,0.0,0.0,0.0,0.0
2024-04,CWE-772,5.0,5.0,0.0,0.03692307692307691
2024-04,CWE-78,0.0,0.0,0.0,0.0
2024-04,CWE-787,3.0,3.0,0.0,0.018053946053946054
2024-04,CWE-79,12.0,5.0,7.0,0.26525807525807527
2024-04,CWE-80,4.0,4.0,0.0,0.03692307692307691
2024-04,CWE-824,0.0,0.0,0.0,0.0
2024-04,CWE-835,14.0,14.0,0.0,0.34684315684315675
2024-04,CWE-843,0.0,0.0,0.0,0.0
2024-04,CWE-908,0.0,0.0,0.0,0.0
2024-04,CWE-93,6.0,6.0,0.0,0.039487179487179475
2024-04,CWE-94,2.0,2.0,0.0,0.008307692307692308
2024-04,CWE-97,2.0,2.0,0.0,0.008307692307692308
2024-05,CWE-119,4.0,4.0,0.0,0.00882051282051282
2024-05,CWE-120,13.0,13.0,0.0,0.40417582417582426
2024-05,CWE-122,1.0,1.0,0.0,0.0
2024-05,CWE-125,1.0,1.0,0.0,0.0
2024-05,CWE-1284,1.0,1.0,0.0,0.0
2024-05,CWE-131,1.0,1.0,0.0,0.0
2024-05,CWE-1336,3.0,3.0,0.0,0.020183150183150183
2024-05,CWE-134,1.0,1.0,0.0,0.0
2024-05,CWE-190,4.0,4.0,0.0,0.00882051282051282
2024-05,CWE-191,1.0,1.0,0.0,0.0
2024-05,CWE-193,1.0,1.0,0.0,0.0
2024-05,CWE-197,1.0,1.0,0.0,0.0
2024-05,CWE-20,13.0,13.0,0.0,0.40417582417582426
2024-05,CWE-200,4.0,4.0,0.0,0.009846153846153845
2024-05,CWE-203,3.0,3.0,0.0,0.00882051282051282
2024-05,CWE-208,3.0,3.0,0.0,0.00882051282051282
2024-05,CWE-248,1.0,1.0,0.0,0.0
2024-05,CWE-252,1.0,1.0,0.0,0.0
2024-05,CWE-295,7.0,7.0,0.0,0.018666666666666665
2024-05,CWE-345,1.0,1.0,0.0,0.0
2024-05,CWE-354,5.0,2.0,4.0,0.01197802197802198
2024-05,CWE-362,1.0,1.0,0.0,0.0
2024-05,CWE-367,2.0,2.0,0.0,0.0
2024-05,CWE-369,1.0,1.0,0.0,0.0
2024-05,CWE-385,3.0,3.0,0.0,0.00882051282051282
2024-05,CWE-400,5.0,5.0,0.0,0.009846153846153845
2024-05,CWE-401,1.0,1.0,0.0,0.0
2024-05,CWE-415,1.0,1.0,0.0,0.0
2024-05,CWE-416,1.0,1.0,0.0,0.0
2024-05,CWE-444,1.0,1.0,0.0,0.0
2024-05,CWE-471,1.0,1.0,0.0,0.0
2024-05,CWE-475,1.0,1.0,0.0,0.0
2024-05,CWE-476,16.0,16.0,0.0,0.4129963369963371
2024-05,CWE-502,16.0,14.0,2.0,0.40417582417582426
2024-05,CWE-59,12.0,12.0,0.0,0.40417582417582426
2024-05,CWE-601,4.0,4.0,0.0,0.009846153846153845
2024-05,CWE-617,1.0,1.0,0.0,0.0
2024-05,CWE-662,1.0,1.0,0.0,0.0
2024-05,CWE-665,1.0,1.0,0.0,0.0
2024-05,CWE-667,1.0,1.0,0.0,0.0
2024-05,CWE-668,1.0,1.0,0.0,0.0
2024-05,CWE-669,4.0,4.0,0.0,0.009846153846153845
2024-05,CWE-670,1.0,1.0,0.0,0.0
2024-05,CWE-674,1.0,1.0,0.0,0.0
2024-05,CWE-681,1.0,1.0,0.0,0.0
2024-05,CWE-682,1.0,1.0,0.0,0.0
2024-05,CWE-697,13.0,13.0,0.0,0.40417582417582426
2024-05,CWE-704,1.0,1.0,0.0,0.0
2024-05,CWE-74,3.0,3.0,0.0,0.020183150183150183
2024-05,CWE-754,4.0,4.0,0.0,0.00882051282051282
2024-05,CWE-755,1.0,1.0,0.0,0.0
2024-05,CWE-770,1.0,1.0,0.0,0.0
2024-05,CWE-772,1.0,1.0,0.0,0.0
2024-05,CWE-78,10.0,1.0,9.0,0.24887912087912084
2024-05,CWE-787,4.0,4.0,0.0,0.00882051282051282
2024-05,CWE-79,7.0,2.0,5.0,0.2275897435897436
2024-05,CWE-824,1.0,1.0,0.0,0.0
2024-05,CWE-835,13.0,13.0,0.0,0.40417582417582426
2024-05,CWE-843,1.0,1.0,0.0,0.0
2024-05,CWE-908,1.0,1.0,0.0,0.0
2024-05,CWE-93,4.0,4.0,0.0,0.009846153846153845
2024-05,CWE-94,4.0,4.0,0.0,0.020183150183150183
2024-05,CWE-97,3.0,3.0,0.0,0.020183150183150183
2024-06,CWE-119,5.0,5.0,0.0,0.07850486431131593
2024-06,CWE-120,15.0,15.0,0.0,0.6011725550435228
2024-06,CWE-122,0.0,0.0,0.0,0.0
2024-06,CWE-125,0.0,0.0,0.0,0.0
2024-06,CWE-1284,0.0,0.0,0.0,0.0
2024-06,CWE-131,0.0,0.0,0.0,0.0
2024-06,CWE-1336,2.0,2.0,0.0,0.0032258064516129032
2024-06,CWE-134,0.0,0.0,0.0,0.0
2024-06,CWE-190,5.0,5.0,0.0,0.07850486431131593
2024-06,CWE-191,0.0,0.0,0.0,0.0
2024-06,CWE-193,0.0,0.0,0.0,0.0
