PROJECT_NAME,PROJECT_TYPE,PRODUCT_NAME,ISSUE_SEVERITY,CVE,CWE,SEMVER_VULNERABLE_RANGE,FIXED_IN_VERSION,VULNERABILITY_PUBLICATION_DATE,FIRST_INTRODUCED,UPDATED_AT
django,pip,OSV Database,moderate,CVE-2013-1665,,>=1.3.0 >=1.4.0,1.3.6,2022-05-17T05:09:39Z,,2024-12-06T05:26:35.043068Z
django,pip,OSV Database,moderate,CVE-2024-39329,,>=5.0 >=4.2,5.0.7,2024-07-10T06:33:52Z,,2025-11-04T20:33:38.885866Z
django,pip,OSV Database,moderate,CVE-2011-4136,,>=0 >=1.3,1.2.7,2018-07-23T19:52:39Z,,2024-09-16T23:21:50.280076Z
django,pip,OSV Database,moderate,CVE-2021-28658,,>=2.2a1 >=3.0a1 >=3.1a1,2.2.20,2021-04-08T18:11:48Z,,2024-09-20T16:08:04.482170Z
django,pip,OSV Database,critical,CVE-2021-35042,,>=3.2a1 >=3.0a1,3.2.5,2021-09-22T17:34:49Z,,2025-02-21T05:30:56.014475Z
django,pip,OSV Database,high,CVE-2024-24680,,>=3.2 >=4.2 >=5.0,3.2.24,2024-02-07T00:30:25Z,,2025-11-04T22:17:25.157162Z
django,pip,OSV Database,unknown,CVE-2007-5712,,>=0,1.1,2007-10-30T19:46:00Z,,2024-04-29T15:11:48.558241Z
django,pip,OSV Database,unknown,CVE-2008-2302,,>=0,1.1,2008-05-23T15:32:00Z,,2023-11-08T03:56:50.758175Z
django,pip,OSV Database,unknown,CVE-2008-3909,,>=0,1.1,2008-09-04T17:41:00Z,,2023-11-08T03:56:51.305728Z
django,pip,OSV Database,unknown,CVE-2009-2659,,>=0,1.1,2009-08-04T16:30:00Z,,2024-02-08T21:56:21.395087Z
django,pip,OSV Database,unknown,CVE-2009-3695,,>=1.0 >=1.1,1.0.4,2009-10-13T10:30:00Z,,2024-02-08T22:28:06.538417Z
django,pip,OSV Database,unknown,CVE-2010-3082,,>=1.2,1.2.2,2010-09-14T19:00:00Z,,2023-11-08T03:56:56.942182Z
django,pip,OSV Database,unknown,CVE-2011-4136,,>=0 >=1.3,1.2.7,2011-10-19T10:55:00Z,,2023-11-08T03:57:01.198036Z
django,pip,OSV Database,unknown,CVE-2011-0696,,>=1.1 >=1.2,1.1.4,2011-02-14T21:00:00Z,,2023-11-08T03:56:58.354369Z
django,pip,OSV Database,unknown,CVE-2011-0697,,>=1.1 >=1.2,1.1.4,2011-02-14T21:00:00Z,,2023-11-08T03:56:58.416535Z
django,pip,OSV Database,unknown,CVE-2011-0698,,>=1.1 >=1.2,1.1.4,2011-02-14T21:00:00Z,,2023-11-08T03:56:58.477620Z
django,pip,OSV Database,unknown,CVE-2011-4137,,>=0 >=1.3,1.2.7,2011-10-19T10:55:00Z,,2023-11-08T03:57:01.258533Z
django,pip,OSV Database,unknown,CVE-2011-4138,,>=0 >=1.3,1.2.7,2011-10-19T10:55:00Z,,2024-01-16T23:12:37.336853Z
django,pip,OSV Database,unknown,CVE-2011-4139,,>=0 >=1.3,1.2.7,2011-10-19T10:55:00Z,,2024-01-16T23:12:32.838122Z
django,pip,OSV Database,unknown,CVE-2011-4140,,>=0 >=1.3,1.2.7,2011-10-19T10:55:00Z,,2023-11-08T03:57:01.444138Z
django,pip,OSV Database,unknown,CVE-2010-4534,,>=0 >=1.2,1.1.3,2011-01-10T20:00:00Z,,2023-11-08T03:56:57.803902Z
django,pip,OSV Database,unknown,CVE-2010-4535,,>=0 >=1.2,1.1.3,2011-01-10T20:00:00Z,,2023-11-08T03:56:57.865085Z
django,pip,OSV Database,unknown,CVE-2012-3442,,>=0 >=1.4,1.3.2,2012-07-31T17:55:00Z,,2023-11-08T03:57:06.105703Z
django,pip,OSV Database,unknown,CVE-2012-3443,,>=0 >=1.4,1.3.2,2012-07-31T17:55:00Z,,2023-11-08T03:57:06.166509Z
django,pip,OSV Database,unknown,CVE-2012-3444,,>=0 >=1.4,1.3.2,2012-07-31T17:55:00Z,,2023-11-08T03:57:06.227154Z
django,pip,OSV Database,unknown,CVE-2012-4520,,>=1.3 >=1.4,1.3.4,2012-11-18T23:55:00Z,,2023-11-08T03:57:07.952074Z
django,pip,OSV Database,unknown,CVE-2013-0305,,>=1.3 >=1.4,1.3.6,2013-05-02T14:55:00Z,,2023-11-08T03:57:13.419369Z
django,pip,OSV Database,unknown,CVE-2013-0306,,>=1.3 >=1.4,1.3.6,2013-05-02T14:55:00Z,,2023-11-08T03:57:13.482012Z
django,pip,OSV Database,unknown,CVE-2013-1443,,>=1.4 >=1.5,1.4.8,2013-09-23T20:55:00Z,,2023-11-08T03:57:14.155698Z
django,pip,OSV Database,unknown,CVE-2013-4249,,>=1.5,1.5.2,2013-10-04T17:55:00Z,,2023-11-08T03:57:21.345424Z
django,pip,OSV Database,unknown,CVE-2013-4315,,>=1.4 >=1.5,1.4.7,2013-09-16T19:14:00Z,,2023-11-08T03:57:22.018358Z
django,pip,OSV Database,unknown,CVE-2013-6044,,>=1.4 >=1.5,1.4.6,2013-10-04T17:55:00Z,,2023-11-08T03:57:25.573130Z
django,pip,OSV Database,unknown,CVE-2014-0472,,>=0 >=1.5 >=1.6,1.4.11,2014-04-23T15:55:00Z,,2023-11-08T03:57:33.106889Z
django,pip,OSV Database,unknown,CVE-2014-1418,,>=1.4 >=1.5 >=1.6 >=1.7a0,1.4.13,2014-05-16T15:55:00Z,,2023-11-08T03:57:34.574392Z
django,pip,OSV Database,unknown,CVE-2014-0473,,>=0 >=1.5 >=1.6,1.4.11,2014-04-23T15:55:00Z,,2023-11-08T03:57:33.169354Z
django,pip,OSV Database,unknown,CVE-2014-3730,,>=1.4 >=1.5 >=1.6 >=1.7a0,1.4.13,2014-05-16T15:55:00Z,,2023-11-08T03:57:40.862867Z
django,pip,OSV Database,unknown,CVE-2014-0474,,>=0 >=1.5 >=1.6,1.4.11,2014-04-23T15:55:00Z,,2023-11-08T03:57:33.229578Z
django,pip,OSV Database,unknown,CVE-2014-0480,,>=0 >=1.5 >=1.6,1.4.14,2014-08-26T14:55:00Z,,2023-11-08T03:57:33.289831Z
django,pip,OSV Database,unknown,CVE-2014-0481,,>=0 >=1.5 >=1.6,1.4.14,2014-08-26T14:55:00Z,,2023-11-08T03:57:33.348713Z
django,pip,OSV Database,unknown,CVE-2014-0482,,>=0 >=1.5 >=1.6,1.4.14,2014-08-26T14:55:00Z,,2023-11-08T03:57:33.409616Z
django,pip,OSV Database,unknown,CVE-2014-0483,,>=0 >=1.5 >=1.6,1.4.14,2014-08-26T14:55:00Z,,2024-04-29T15:26:30.306247Z
django,pip,OSV Database,unknown,CVE-2015-5144,,>=0 >=1.5 >=1.8,1.4.21,2015-07-14T17:59:00Z,,2023-11-08T03:57:55.967920Z
django,pip,OSV Database,unknown,CVE-2015-8213,,>=0 >=1.8 >=1.9a0,1.7.11,2015-12-07T20:59:00Z,,2024-03-08T22:11:59.005505Z
django,pip,OSV Database,unknown,CVE-2015-2316,,>=1.6 >=1.7 >=1.8a0,1.6.11,2015-03-25T14:59:00Z,,2024-04-29T11:56:30.933476Z
django,pip,OSV Database,unknown,CVE-2015-3982,,>=1.8,1.8.2,2015-06-02T14:59:00Z,,2024-05-07T15:11:30.346191Z
django,pip,OSV Database,unknown,CVE-2015-5143,,>=0 >=1.5 >=1.8,1.4.21,2015-07-14T17:59:00Z,,2023-11-08T03:57:55.905703Z
django,pip,OSV Database,unknown,CVE-2015-5145,,>=1.8,1.8.3,2015-07-14T17:59:00Z,,2023-11-08T03:57:56.029082Z
django,pip,OSV Database,unknown,CVE-2015-5963,,>=1.8 >=1.7 >=1.4,1.8.4,2015-08-24T14:59:00Z,,2023-11-08T03:57:58.838663Z
django,pip,OSV Database,unknown,CVE-2015-5964,,>=1.7 >=1.4,1.7.10,2015-08-24T14:59:00Z,,2024-04-29T16:56:34.919877Z
django,pip,OSV Database,unknown,CVE-2015-0219,,>=0 >=1.5 >=1.7,1.4.18,2015-01-16T16:59:00Z,,2023-11-08T03:57:47.620158Z
django,pip,OSV Database,unknown,CVE-2015-0220,,>=0 >=1.5 >=1.7,1.4.18,2015-01-16T16:59:00Z,,2023-11-08T03:57:47.680306Z
django,pip,OSV Database,unknown,CVE-2015-0221,,>=0 >=1.5 >=1.7,1.4.18,2015-01-16T16:59:00Z,,2023-11-08T03:57:47.741259Z
